Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude, GPS_UTC_time
2015-06-26, 07:05:22, 066.0,35.00953027, -121.02504693, 1,443.372150, 1,0,0.000000, 07:05:21
2015-06-26, 07:05:23, 066.0,35.00953508, -121.02505288, 1,443.396279, 1,0,0.000000, 07:05:22
2015-06-26, 07:05:24, 066.0,35.00954004, -121.02505950, 1,443.371906, 1,0,0.000000, 07:05:23
2015-06-26, 07:05:25, 066.0,35.00954635, -121.02506635, 1,443.365619, 1,0,0.000000, 07:05:24
2015-06-26, 07:05:26, 066.0,35.00955403, -121.02507175, 1,443.267393, 1,0,0.000000, 07:05:25
2015-06-26, 07:05:27, 066.0,35.00956112, -121.02507556, 1,443.271546, 1,0,0.000000, 07:05:26
2015-06-26, 07:05:28, 082.0,35.00956674, -121.02508007, 1,443.244365, 1,0,0.000000, 07:05:27
2015-06-26, 07:05:29, 082.0,35.00957061, -121.02508621, 1,443.310396, 1,0,0.000000, 07:05:28
2015-06-26, 07:05:30, 082.0,35.00957623, -121.02509290, 1,443.345548, 1,0,0.000000, 07:05:29
2015-06-26, 07:05:31, 082.0,35.00958197, -121.02510107, 1,443.535690, 1,0,0.000000, 07:05:30
2015-06-26, 07:05:32, 082.0,35.00958688, -121.02510807, 1,443.591614, 1,0,0.000000, 07:05:31
2015-06-26, 07:05:33, 082.0,35.00959291, -121.02511343, 1,443.563481, 1,0,0.000000, 07:05:32
2015-06-26, 07:05:34, 082.0,35.00959842, -121.02511842, 1,443.559750, 1,0,0.000000, 07:05:33
2015-06-26, 07:05:35, 082.0,35.00960478, -121.02512358, 1,443.252491, 1,0,0.000000, 07:05:34
2015-06-26, 07:05:36, 082.0,35.00961137, -121.02513088, 1,443.169163, 1,0,0.000000, 07:05:35
2015-06-26, 07:05:37, 082.0,35.00961677, -121.02513791, 1,443.173952, 1,0,0.000000, 07:05:36
2015-06-26, 07:05:38, 097.0,35.00962078, -121.02514490, 1,443.306900, 1,0,0.000000, 07:05:37
2015-06-26, 07:05:39, 097.0,35.00962539, -121.02514915, 1,443.538818, 1,0,0.000000, 07:05:38
2015-06-26, 07:05:40, 097.0,35.00963147, -121.02515360, 1,443.504769, 1,0,0.000000, 07:05:39
2015-06-26, 07:05:41, 097.0,35.00963946, -121.02515868, 1,443.459236, 1,0,0.000000, 07:05:40
2015-06-26, 07:05:42, 097.0,35.00964523, -121.02516594, 1,443.416879, 1,0,0.000000, 07:05:41
2015-06-26, 07:05:43, 097.0,35.00965010, -121.02517292, 1,443.433856, 1,0,0.000000, 07:05:42
2015-06-26, 07:05:44, 097.0,35.00965524, -121.02517976, 1,443.457184, 1,0,0.000000, 07:05:43
2015-06-26, 07:05:45, 097.0,35.00966025, -121.02518644, 1,443.513727, 1,0,0.000000, 07:05:44
2015-06-26, 07:05:46, 113.0,35.00966527, -121.02519193, 1,443.402408, 1,0,0.000000, 07:05:45
2015-06-26, 07:05:47, 113.0,35.00967024, -121.02519809, 1,443.267007, 1,0,0.000000, 07:05:46
2015-06-26, 07:05:48, 113.0,35.00967642, -121.02520475, 1,443.149750, 1,0,0.000000, 07:05:47
2015-06-26, 07:05:49, 113.0,35.00968427, -121.02521261, 1,443.124671, 1,0,0.000000, 07:05:48
2015-06-26, 07:05:50, 113.0,35.00969168, -121.02521876, 1,443.175138, 1,0,0.000000, 07:05:49
2015-06-26, 07:05:51, 113.0,35.00969591, -121.02522515, 1,443.607727, 1,0,0.000000, 07:05:50
2015-06-26, 07:05:52, 113.0,35.00969917, -121.02523042, 1,443.674457, 1,0,0.000000, 07:05:51
2015-06-26, 07:05:53, 113.0,35.00970384, -121.02523550, 1,443.768272, 1,0,0.000000, 07:05:52
2015-06-26, 07:05:54, 113.0,35.00971139, -121.02524050, 1,443.785329, 1,0,0.000000, 07:05:53
2015-06-26, 07:05:55, 113.0,35.00971939, -121.02524651, 1,443.560135, 1,0,0.000000, 07:05:54
2015-06-26, 07:05:56, 113.0,35.00972642, -121.02525427, 1,443.419342, 1,0,0.000000, 07:05:55
2015-06-26, 07:05:57, 113.0,35.00972958, -121.02526165, 1,443.420544, 1,0,0.000000, 07:05:56
2015-06-26, 07:05:58, 113.0,35.00973121, -121.02526819, 1,443.349564, 1,0,0.000000, 07:05:57
2015-06-26, 07:05:59, 129.0,35.00973550, -121.02527511, 1,443.278529, 1,0,0.000000, 07:05:58
2015-06-26, 07:06:00, 129.0,35.00974313, -121.02528313, 1,443.152218, 1,0,0.000000, 07:05:59
2015-06-26, 07:06:01, 129.0,35.00975156, -121.02529025, 1,443.124505, 1,0,0.000000, 07:06:00
2015-06-26, 07:06:02, 129.0,35.00975855, -121.02529558, 1,443.221376, 1,0,0.000000, 07:06:01
2015-06-26, 07:06:03, 129.0,35.00976129, -121.02529926, 1,443.511878, 1,0,0.000000, 07:06:02
2015-06-26, 07:06:04, 129.0,35.00976425, -121.02530258, 1,443.839458, 1,0,0.000000, 07:06:03
2015-06-26, 07:06:05, 129.0,35.00976870, -121.02530951, 1,443.534293, 1,0,0.000000, 07:06:04
2015-06-26, 07:06:06, 129.0,35.00977610, -121.02532021, 1,443.354072, 1,0,0.000000, 07:06:05
2015-06-26, 07:06:07, 144.0,35.00978485, -121.02532985, 1,443.247871, 1,0,0.000000, 07:06:06
2015-06-26, 07:06:08, 144.0,35.00979062, -121.02533562, 1,443.403127, 1,0,0.000000, 07:06:07
2015-06-26, 07:06:09, 144.0,35.00979291, -121.02533791, 1,443.528624, 1,0,0.000000, 07:06:08
2015-06-26, 07:06:10, 144.0,35.00979333, -121.02533957, 1,443.770346, 1,0,0.000000, 07:06:09
2015-06-26, 07:06:11, 144.0,35.00979724, -121.02534391, 1,443.815648, 1,0,0.000000, 07:06:10
2015-06-26, 07:06:12, 144.0,35.00980492, -121.02535422, 1,443.470799, 1,0,0.000000, 07:06:11
2015-06-26, 07:06:13, 144.0,35.00981326, -121.02536589, 1,443.381090, 1,0,0.000000, 07:06:12
2015-06-26, 07:06:14, 144.0,35.00982021, -121.02537485, 1,443.241292, 1,0,0.000000, 07:06:13
2015-06-26, 07:06:15, 144.0,35.00982298, -121.02537798, 1,443.364991, 1,0,0.000000, 07:06:14
2015-06-26, 07:06:16, 160.0,35.00982468, -121.02537833, 1,443.419127, 1,0,0.000000, 07:06:15
2015-06-26, 07:06:17, 160.0,35.00982885, -121.02538090, 1,443.997916, 1,0,0.000000, 07:06:16
2015-06-26, 07:06:18, 160.0,35.00983509, -121.02538803, 1,443.731213, 1,0,0.000000, 07:06:17
2015-06-26, 07:06:19, 160.0,35.00984332, -121.02539931, 1,443.565167, 1,0,0.000000, 07:06:18
2015-06-26, 07:06:20, 160.0,35.00984885, -121.02540808, 1,443.503455, 1,0,0.000000, 07:06:19
2015-06-26, 07:06:21, 160.0,35.00985000, -121.02541380, 1,443.550777, 1,0,0.000000, 07:06:20
2015-06-26, 07:06:22, 160.0,35.00985127, -121.02541754, 1,443.625335, 1,0,0.000000, 07:06:21
2015-06-26, 07:06:23, 160.0,35.00985566, -121.02542232, 1,443.707218, 1,0,0.000000, 07:06:22
2015-06-26, 07:06:24, 160.0,35.00986338, -121.02542736, 1,443.623423, 1,0,0.000000, 07:06:23
2015-06-26, 07:06:25, 160.0,35.00987172, -121.02543371, 1,443.467241, 1,0,0.000000, 07:06:24
2015-06-26, 07:06:26, 160.0,35.00987603, -121.02544040, 1,443.656840, 1,0,0.000000, 07:06:25
2015-06-26, 07:06:27, 160.0,35.00987667, -121.02544552, 1,443.773254, 1,0,0.000000, 07:06:26
2015-06-26, 07:06:28, 175.0,35.00987925, -121.02545054, 1,443.854516, 1,0,0.000000, 07:06:27
2015-06-26, 07:06:29, 175.0,35.00988517, -121.02545683, 1,443.858199, 1,0,0.000000, 07:06:28
2015-06-26, 07:06:30, 175.0,35.00989185, -121.02546352, 1,443.644775, 1,0,0.000000, 07:06:29
2015-06-26, 07:06:31, 175.0,35.00989851, -121.02547147, 1,443.487171, 1,0,0.000000, 07:06:30
2015-06-26, 07:06:32, 175.0,35.00990258, -121.02547849, 1,443.486780, 1,0,0.000000, 07:06:31
2015-06-26, 07:06:33, 175.0,35.00990592, -121.02548258, 1,443.610048, 1,0,0.000000, 07:06:32
2015-06-26, 07:06:34, 175.0,35.00990926, -121.02548722, 1,443.937080, 1,0,0.000000, 07:06:33
2015-06-26, 07:06:35, 175.0,35.00991407, -121.02549376, 1,444.076008, 1,0,0.000000, 07:06:34
2015-06-26, 07:06:36, 191.0,35.00991900, -121.02549900, 1,444.011521, 1,0,0.000000, 07:06:35
2015-06-26, 07:06:37, 191.0,35.00992553, -121.02550553, 1,443.629321, 1,0,0.000000, 07:06:36
2015-06-26, 07:06:38, 191.0,35.00993062, -121.02551326, 1,443.609366, 1,0,0.000000, 07:06:37
2015-06-26, 07:06:39, 191.0,35.00993561, -121.02552026, 1,443.636709, 1,0,0.000000, 07:06:38
2015-06-26, 07:06:40, 191.0,35.00993930, -121.02552825, 1,443.594424, 1,0,0.000000, 07:06:39
2015-06-26, 07:06:41, 191.0,35.00994132, -121.02553264, 1,443.613536, 1,0,0.000000, 07:06:40
2015-06-26, 07:06:42, 191.0,35.00994440, -121.02553743, 1,444.174832, 1,0,0.000000, 07:06:41
2015-06-26, 07:06:43, 191.0,35.00994779, -121.02554251, 1,444.064930, 1,0,0.000000, 07:06:42
2015-06-26, 07:06:44, 191.0,35.00995481, -121.02554851, 1,444.036876, 1,0,0.000000, 07:06:43
2015-06-26, 07:06:45, 191.0,35.00996216, -121.02555687, 1,443.915802, 1,0,0.000000, 07:06:44
2015-06-26, 07:06:46, 191.0,35.00996729, -121.02556493, 1,443.955330, 1,0,0.000000, 07:06:45
2015-06-26, 07:06:47, 191.0,35.00997109, -121.02557219, 1,444.006271, 1,0,0.000000, 07:06:46
2015-06-26, 07:06:48, 207.0,35.00997307, -121.02557613, 1,444.287851, 1,0,0.000000, 07:06:47
2015-06-26, 07:06:49, 207.0,35.00997604, -121.02557938, 1,444.398115, 1,0,0.000000, 07:06:48
2015-06-26, 07:06:50, 207.0,35.00998198, -121.02558665, 1,443.938885, 1,0,0.000000, 07:06:49
2015-06-26, 07:06:51, 207.0,35.00998870, -121.02559504, 1,443.625965, 1,0,0.000000, 07:06:50
2015-06-26, 07:06:52, 207.0,35.00999537, -121.02560338, 1,443.616250, 1,0,0.000000, 07:06:51
2015-06-26, 07:06:53, 207.0,35.00999801, -121.02561038, 1,443.632900, 1,0,0.000000, 07:06:52
2015-06-26, 07:06:54, 207.0,35.00999968, -121.02561572, 1,443.878630, 1,0,0.000000, 07:06:53
2015-06-26, 07:06:55, 207.0,35.01000282, -121.02561949, 1,443.838303, 1,0,0.000000, 07:06:54
2015-06-26, 07:06:56, 207.0,35.01000760, -121.02562427, 1,444.020023, 1,0,0.000000, 07:06:55
2015-06-26, 07:06:57, 207.0,35.01001403, -121.02563212, 1,444.167395, 1,0,0.000000, 07:06:56
2015-06-26, 07:06:58, 222.0,35.01001936, -121.02563915, 1,444.123706, 1,0,0.000000, 07:06:57
2015-06-26, 07:06:59, 222.0,35.01002277, -121.02564415, 1,444.115182, 1,0,0.000000, 07:06:58
2015-06-26, 07:07:00, 222.0,35.01002764, -121.02565074, 1,444.025715, 1,0,0.000000, 07:06:59
2015-06-26, 07:07:01, 222.0,35.01003110, -121.02565858, 1,444.082655, 1,0,0.000000, 07:07:00
2015-06-26, 07:07:02, 222.0,35.01003579, -121.02566550, 1,444.188914, 1,0,0.000000, 07:07:01
2015-06-26, 07:07:03, 222.0,35.01003954, -121.02567242, 1,444.321315, 1,0,0.000000, 07:07:02
2015-06-26, 07:07:04, 222.0,35.01004415, -121.02567886, 1,444.347568, 1,0,0.000000, 07:07:03
2015-06-26, 07:07:05, 222.0,35.01004911, -121.02568411, 1,444.215992, 1,0,0.000000, 07:07:04
2015-06-26, 07:07:06, 238.0,35.01005442, -121.02569089, 1,444.018534, 1,0,0.000000, 07:07:05
2015-06-26, 07:07:07, 238.0,35.01005782, -121.02569872, 1,443.944705, 1,0,0.000000, 07:07:06
2015-06-26, 07:07:08, 238.0,35.01006273, -121.02570732, 1,443.855220, 1,0,0.000000, 07:07:07
2015-06-26, 07:07:09, 238.0,35.01006776, -121.02571276, 1,443.918095, 1,0,0.000000, 07:07:08
2015-06-26, 07:07:10, 238.0,35.01007130, -121.02571778, 1,443.991436, 1,0,0.000000, 07:07:09
2015-06-26, 07:07:11, 238.0,35.01007449, -121.02572115, 1,444.169260, 1,0,0.000000, 07:07:10
2015-06-26, 07:07:12, 238.0,35.01007919, -121.02572585, 1,444.206209, 1,0,0.000000, 07:07:11
2015-06-26, 07:07:13, 238.0,35.01008440, -121.02573546, 1,443.990130, 1,0,0.000000, 07:07:12
2015-06-26, 07:07:14, 238.0,35.01008918, -121.02574502, 1,443.987943, 1,0,0.000000, 07:07:13
2015-06-26, 07:07:15, 238.0,35.01009279, -121.02575363, 1,444.059809, 1,0,0.000000, 07:07:14
2015-06-26, 07:07:16, 238.0,35.01009626, -121.02575939, 1,444.288254, 1,0,0.000000, 07:07:15
2015-06-26, 07:07:17, 238.0,35.01010109, -121.02576442, 1,444.507296, 1,0,0.000000, 07:07:16
2015-06-26, 07:07:18, 238.0,35.01010585, -121.02576918, 1,444.549151, 1,0,0.000000, 07:07:17
2015-06-26, 07:07:19, 254.0,35.01011093, -121.02577710, 1,444.452981, 1,0,0.000000, 07:07:18
2015-06-26, 07:07:20, 254.0,35.01011593, -121.02578544, 1,443.997795, 1,0,0.000000, 07:07:19
2015-06-26, 07:07:21, 254.0,35.01012094, -121.02579378, 1,443.817400, 1,0,0.000000, 07:07:20
2015-06-26, 07:07:22, 254.0,35.01012589, -121.02580063, 1,443.823767, 1,0,0.000000, 07:07:21
2015-06-26, 07:07:23, 254.0,35.01012951, -121.02580593, 1,443.911492, 1,0,0.000000, 07:07:22
2015-06-26, 07:07:24, 254.0,35.01013284, -121.02580951, 1,444.155560, 1,0,0.000000, 07:07:23
2015-06-26, 07:07:25, 254.0,35.01013618, -121.02581427, 1,444.184463, 1,0,0.000000, 07:07:24
2015-06-26, 07:07:26, 254.0,35.01014238, -121.02582215, 1,443.996568, 1,0,0.000000, 07:07:25
2015-06-26, 07:07:27, 269.0,35.01014761, -121.02583332, 1,443.964717, 1,0,0.000000, 07:07:26
2015-06-26, 07:07:28, 269.0,35.01015266, -121.02584222, 1,444.004047, 1,0,0.000000, 07:07:27
2015-06-26, 07:07:29, 269.0,35.01015485, -121.02584637, 1,444.168216, 1,0,0.000000, 07:07:28
2015-06-26, 07:07:30, 269.0,35.01015653, -121.02584973, 1,444.702906, 1,0,0.000000, 07:07:29
2015-06-26, 07:07:31, 269.0,35.01015972, -121.02585611, 1,444.673239, 1,0,0.000000, 07:07:30
2015-06-26, 07:07:32, 269.0,35.01016591, -121.02586553, 1,444.196826, 1,0,0.000000, 07:07:31
2015-06-26, 07:07:33, 269.0,35.01017428, -121.02587580, 1,444.008965, 1,0,0.000000, 07:07:32
2015-06-26, 07:07:34, 269.0,35.01017932, -121.02588387, 1,443.997104, 1,0,0.000000, 07:07:33
2015-06-26, 07:07:35, 269.0,35.01018289, -121.02588789, 1,444.011129, 1,0,0.000000, 07:07:34
2015-06-26, 07:07:36, 285.0,35.01018481, -121.02588981, 1,444.210287, 1,0,0.000000, 07:07:35
2015-06-26, 07:07:37, 285.0,35.01018804, -121.02589457, 1,444.762420, 1,0,0.000000, 07:07:36
2015-06-26, 07:07:38, 285.0,35.01019279, -121.02590095, 1,444.721489, 1,0,0.000000, 07:07:37
2015-06-26, 07:07:39, 285.0,35.01019953, -121.02590941, 1,444.401649, 1,0,0.000000, 07:07:38
2015-06-26, 07:07:40, 285.0,35.01020621, -121.02591931, 1,443.983906, 1,0,0.000000, 07:07:39
2015-06-26, 07:07:41, 285.0,35.01020977, -121.02592777, 1,443.906339, 1,0,0.000000, 07:07:40
2015-06-26, 07:07:42, 285.0,35.01021156, -121.02593301, 1,444.004194, 1,0,0.000000, 07:07:41
2015-06-26, 07:07:43, 285.0,35.01021167, -121.02593799, 1,444.192669, 1,0,0.000000, 07:07:42
2015-06-26, 07:07:44, 285.0,35.01021306, -121.02594253, 1,444.388182, 1,0,0.000000, 07:07:43
2015-06-26, 07:07:45, 285.0,35.01021795, -121.02594949, 1,444.785581, 1,0,0.000000, 07:07:44
2015-06-26, 07:07:46, 285.0,35.01022613, -121.02595780, 1,444.398654, 1,0,0.000000, 07:07:45
2015-06-26, 07:07:47, 285.0,35.01023288, -121.02596610, 1,444.302599, 1,0,0.000000, 07:07:46
2015-06-26, 07:07:48, 300.0,35.01023806, -121.02597455, 1,444.334963, 1,0,0.000000, 07:07:47
2015-06-26, 07:07:49, 300.0,35.01023982, -121.02597797, 1,444.502596, 1,0,0.000000, 07:07:48
2015-06-26, 07:07:50, 300.0,35.01024316, -121.02598149, 1,444.834315, 1,0,0.000000, 07:07:49
2015-06-26, 07:07:51, 300.0,35.01024779, -121.02598612, 1,444.850609, 1,0,0.000000, 07:07:50
2015-06-26, 07:07:52, 300.0,35.01025432, -121.02599415, 1,444.399632, 1,0,0.000000, 07:07:51
2015-06-26, 07:07:53, 300.0,35.01025972, -121.02600444, 1,444.230295, 1,0,0.000000, 07:07:52
2015-06-26, 07:07:54, 300.0,35.01026298, -121.02601394, 1,444.214504, 1,0,0.000000, 07:07:53
2015-06-26, 07:07:55, 300.0,35.01026483, -121.02602099, 1,444.266347, 1,0,0.000000, 07:07:54
2015-06-26, 07:07:56, 316.0,35.01026653, -121.02602472, 1,444.341034, 1,0,0.000000, 07:07:55
2015-06-26, 07:07:57, 316.0,35.01027125, -121.02602805, 1,444.256067, 1,0,0.000000, 07:07:56
2015-06-26, 07:07:58, 316.0,35.01027627, -121.02603446, 1,444.140159, 1,0,0.000000, 07:07:57
2015-06-26, 07:07:59, 316.0,35.01028250, -121.02604229, 1,444.069508, 1,0,0.000000, 07:07:58
2015-06-26, 07:08:00, 316.0,35.01028972, -121.02604972, 1,444.113553, 1,0,0.000000, 07:07:59
2015-06-26, 07:08:01, 316.0,35.01029307, -121.02605613, 1,444.354500, 1,0,0.000000, 07:08:00
2015-06-26, 07:08:02, 316.0,35.01029487, -121.02606127, 1,444.565593, 1,0,0.000000, 07:08:01
2015-06-26, 07:08:03, 316.0,35.01029820, -121.02606647, 1,444.800257, 1,0,0.000000, 07:08:02
2015-06-26, 07:08:04, 316.0,35.01030314, -121.02607468, 1,445.062461, 1,0,0.000000, 07:08:03
2015-06-26, 07:08:05, 316.0,35.01030937, -121.02608255, 1,444.414367, 1,0,0.000000, 07:08:04
2015-06-26, 07:08:06, 316.0,35.01031452, -121.02609086, 1,444.385417, 1,0,0.000000, 07:08:05
2015-06-26, 07:08:07, 316.0,35.01031805, -121.02609929, 1,444.183897, 1,0,0.000000, 07:08:06
2015-06-26, 07:08:08, 332.0,35.01031993, -121.02610641, 1,444.206188, 1,0,0.000000, 07:08:07
2015-06-26, 07:08:09, 332.0,35.01032311, -121.02611134, 1,444.233097, 1,0,0.000000, 07:08:08
2015-06-26, 07:08:10, 332.0,35.01032957, -121.02611635, 1,444.435025, 1,0,0.000000, 07:08:09
2015-06-26, 07:08:11, 332.0,35.01033481, -121.02612148, 1,444.421963, 1,0,0.000000, 07:08:10
2015-06-26, 07:08:12, 332.0,35.01033967, -121.02612633, 1,444.450250, 1,0,0.000000, 07:08:11
2015-06-26, 07:08:13, 332.0,35.01034466, -121.02613288, 1,444.376794, 1,0,0.000000, 07:08:12
2015-06-26, 07:08:14, 332.0,35.01034822, -121.02614299, 1,444.349572, 1,0,0.000000, 07:08:13
2015-06-26, 07:08:15, 332.0,35.01035160, -121.02615149, 1,444.364700, 1,0,0.000000, 07:08:14
2015-06-26, 07:08:16, 332.0,35.01035648, -121.02615808, 1,444.546874, 1,0,0.000000, 07:08:15
2015-06-26, 07:08:17, 332.0,35.01035993, -121.02616323, 1,444.628275, 1,0,0.000000, 07:08:16
2015-06-26, 07:08:18, 347.0,35.01036477, -121.02616810, 1,445.091649, 1,0,0.000000, 07:08:17
2015-06-26, 07:08:19, 347.0,35.01036974, -121.02617465, 1,444.799613, 1,0,0.000000, 07:08:18
2015-06-26, 07:08:20, 347.0,35.01037488, -121.02618314, 1,444.721621, 1,0,0.000000, 07:08:19
2015-06-26, 07:08:21, 347.0,35.01037997, -121.02619327, 1,444.523851, 1,0,0.000000, 07:08:20
2015-06-26, 07:08:22, 347.0,35.01038477, -121.02620128, 1,444.405128, 1,0,0.000000, 07:08:21
2015-06-26, 07:08:23, 347.0,35.01038655, -121.02620477, 1,444.451797, 1,0,0.000000, 07:08:22
2015-06-26, 07:08:24, 347.0,35.01038977, -121.02620810, 1,444.478938, 1,0,0.000000, 07:08:23
2015-06-26, 07:08:25, 347.0,35.01039473, -121.02621306, 1,444.469242, 1,0,0.000000, 07:08:24
2015-06-26, 07:08:26, 363.0,35.01040145, -121.02622139, 1,444.464906, 1,0,0.000000, 07:08:25
2015-06-26, 07:08:27, 363.0,35.01040837, -121.02623008, 1,444.489318, 1,0,0.000000, 07:08:27
2015-06-26, 07:08:28, 363.0,35.01041170, -121.02623839, 1,444.692542, 1,0,0.000000, 07:08:28
2015-06-26, 07:08:29, 363.0,35.01041502, -121.02624505, 1,444.747132, 1,0,0.000000, 07:08:29
2015-06-26, 07:08:30, 363.0,35.01041674, -121.02625009, 1,444.800611, 1,0,0.000000, 07:08:30
2015-06-26, 07:08:31, 363.0,35.01042173, -121.02625673, 1,444.896646, 1,0,0.000000, 07:08:31
2015-06-26, 07:08:32, 363.0,35.01042829, -121.02626329, 1,444.976964, 1,0,0.000000, 07:08:31
2015-06-26, 07:08:33, 363.0,35.01043476, -121.02626976, 1,444.719661, 1,0,0.000000, 07:08:32
2015-06-26, 07:08:34, 363.0,35.01043822, -121.02627645, 1,444.599322, 1,0,0.000000, 07:08:33
2015-06-26, 07:08:35, 363.0,35.01044170, -121.02628340, 1,444.590940, 1,0,0.000000, 07:08:35
2015-06-26, 07:08:36, 363.0,35.01044498, -121.02628995, 1,444.582896, 1,0,0.000000, 07:08:35
2015-06-26, 07:08:37, 363.0,35.01044840, -121.02629673, 1,444.547955, 1,0,0.000000, 07:08:37
2015-06-26, 07:08:38, 363.0,35.01045511, -121.02630342, 1,444.284457, 1,0,0.000000, 07:08:38
2015-06-26, 07:08:39, 379.0,35.01046317, -121.02630987, 1,444.209438, 1,0,0.000000, 07:08:38
2015-06-26, 07:08:40, 379.0,35.01046822, -121.02631652, 1,444.216491, 1,0,0.000000, 07:08:39
2015-06-26, 07:08:41, 379.0,35.01047168, -121.02632338, 1,444.527709, 1,0,0.000000, 07:08:41
2015-06-26, 07:08:42, 379.0,35.01047331, -121.02632825, 1,445.138719, 1,0,0.000000, 07:08:41
2015-06-26, 07:08:43, 379.0,35.01047679, -121.02633521, 1,445.190562, 1,0,0.000000, 07:08:43
2015-06-26, 07:08:44, 379.0,35.01048173, -121.02634341, 1,444.744248, 1,0,0.000000, 07:08:44
2015-06-26, 07:08:45, 379.0,35.01048846, -121.02635188, 1,444.585402, 1,0,0.000000, 07:08:45
2015-06-26, 07:08:46, 379.0,35.01049348, -121.02636020, 1,444.558726, 1,0,0.000000, 07:08:46
2015-06-26, 07:08:47, 394.0,35.01049853, -121.02636687, 1,444.583071, 1,0,0.000000, 07:08:47
